id,gender,age,dependents,lifetime,phone_services,internet_services,online_streaming,multiple_connections,premium_plan,online_protect,contract_plan,ebill_services,default_payment,monthly_charges,issues,exit_status
6236,Male,45-60,No,33,Yes,,Major User,Yes,No,No,Month-to-month,Yes,Auto-payment,100.6,19,No
1148,Female,18-30,No,2,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,95.15,22,Yes
272,Male,18-30,No,1,No,3G,No,,No,No,Month-to-month,No,Auto-payment,24.8,28,Yes
1647,Male,30-45,Yes,11,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Auto-payment,79.5,15,Yes
6276,Female,30-45,Yes,15,Yes,None,,No,,,One year,No,Auto-payment,20.35,18,No
4549,Female,18-30,Yes,17,Yes,4G,No,Yes,Yes,Yes,Month-to-month,Yes,Auto-payment,92.7,13,No
206,Male,30-45,Yes,72,No,3G,Sometimes,,Yes,Yes,Two year,Yes,Auto-payment,55.45,5,No
2005,Female,30-45,Yes,49,Yes,4G,Major User,Yes,No,No,One year,No,Physical,100.45,25,Yes
5957,Male,45-60,No,18,Yes,4G,Sometimes,No,No,No,Month-to-month,No,Online Transfer,78.55,16,Yes
6507,Female,30-45,Yes,58,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,93.4,19,Yes
872,Male,18-30,Yes,66,Yes,None,,No,,,Two year,No,Auto-payment,19.95,10,No
4851,Female,>60,No,3,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,70.4,21,Yes
6778,Female,18-30,Yes,72,Yes,None,,No,,,Two year,Yes,Physical,19.75,8,No
2105,Female,18-30,No,3,Yes,4G,No,Yes,No,No,Month-to-month,No,Online Transfer,75.25,22,Yes
6641,Female,18-30,No,16,Yes,3G,No,No,No,No,Month-to-month,Yes,Online Transfer,50.15,19,Yes
3842,Female,30-45,No,27,Yes,4G,Major User,Yes,No,No,Month-to-month,No,Auto-payment,95,13,No
919,Female,18-30,No,21,Yes,,Major User,No,Yes,Yes,One year,Yes,Physical,104.55,15,No
6535,Male,18-30,No,35,Yes,4G,Major User,No,No,Yes,One year,Yes,Auto-payment,102.35,29,Yes
3393,Male,30-45,No,62,Yes,4G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,107.6,10,No
6869,Female,30-45,Yes,45,Yes,3G,No,No,Yes,No,One year,Yes,Auto-payment,54.15,15,Yes
5782,Female,>60,No,1,Yes,,No,No,No,No,Month-to-month,Yes,Online Transfer,69.65,27,Yes
4155,Female,>60,No,72,Yes,4G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,117.35,13,No
1801,Male,18-30,No,22,Yes,4G,No,No,No,No,Month-to-month,Yes,Physical,69.7,10,No
10,Male,30-45,Yes,13,Yes,3G,No,No,No,No,Month-to-month,Yes,Physical,49.95,16,No
4596,Male,18-30,No,18,Yes,4G,Sometimes,Yes,No,Yes,One year,Yes,Auto-payment,89.6,19,No
4610,Male,30-45,No,72,Yes,4G,Major User,Yes,Yes,Yes,One year,Yes,Auto-payment,117.8,19,Yes
4328,Female,30-45,No,15,Yes,3G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,51.1,5,No
3434,Female,18-30,No,11,Yes,3G,No,No,Yes,No,One year,Yes,Physical,54.6,7,No
6105,Female,18-30,No,10000,Yes,4G,Major User,Yes,Yes,No,One year,Yes,Auto-payment,111.25,18,Yes
6558,Male,18-30,No,16,Yes,None,,No,,,Month-to-month,No,Auto-payment,20.25,15,Yes
106,Female,30-45,Yes,72,Yes,4G,Major User,Yes,No,No,One year,Yes,Online Transfer,104.15,5,No
3795,Male,18-30,No,12,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,2000,14,No
2098,Male,18-30,No,2,Yes,4G,Sometimes,Yes,No,No,Month-to-month,No,Physical,90.75,9,No
3221,Male,18-30,No,3,No,3G,No,,Yes,No,Month-to-month,Yes,Online Transfer,29.75,18,No
1504,Female,18-30,No,18,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,71.1,5,No
6048,Male,45-60,No,29,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,94.45,24,Yes
3438,Male,30-45,No,18,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,94.7,28,Yes
305,Male,30-45,Yes,10000,Yes,None,,Yes,,,Two year,No,Physical,24.8,7,No
3424,Male,18-30,No,10,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Online Transfer,89.5,28,Yes
2265,Male,18-30,No,12,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Physical,112.95,17,Yes
1501,Male,18-30,No,13,Yes,None,,No,,,Two year,No,Physical,19.95,6,No
5288,Female,18-30,No,1,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,79.65,21,Yes
6267,Female,18-30,No,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,70.1,15,Yes
6201,Female,>60,No,5,Yes,4G,No,No,No,No,Month-to-month,No,Online Transfer,80.7,11,No
20,Male,>60,No,1,No,3G,Sometimes,,No,Yes,Month-to-month,Yes,Online Transfer,39.65,17,Yes
1739,Male,18-30,No,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,69.9,16,Yes
3277,Male,30-45,Yes,13,Yes,,,No,,,One year,No,Physical,20,13,No
1919,Male,18-30,No,1,Yes,3G,No,No,No,Yes,Month-to-month,No,Physical,50.9,17,Yes
4667,Female,30-45,No,20,Yes,None,,No,,,Month-to-month,No,Auto-payment,19.25,12,No
6193,Female,18-30,Yes,13,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Auto-payment,104.15,3,No
2244,Female,18-30,No,34,Yes,,No,Yes,Yes,No,One year,Yes,Physical,64.4,26,Yes
1793,Male,30-45,Yes,72,Yes,,,Yes,,,Two year,No,Auto-payment,24.75,9,No
6549,Female,18-30,No,1,Yes,3G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,56.25,16,Yes
3027,Female,18-30,No,8,Yes,None,,No,,,Month-to-month,Yes,Physical,20.7,18,No
4905,Female,30-45,Yes,58,Yes,None,,No,,,Two year,Yes,Physical,19.85,10,No
5258,Male,18-30,No,69,Yes,,Major User,Yes,Yes,No,One year,Yes,Auto-payment,104.7,23,Yes
3673,Male,18-30,No,42,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,101.75,19,Yes
49,Female,30-45,Yes,69,Yes,3G,No,Yes,Yes,Yes,Two year,Yes,Auto-payment,64.15,5,No
2629,Male,18-30,No,2,Yes,4G,No,No,No,No,Month-to-month,No,Auto-payment,70.7,29,Yes
2748,Male,18-30,No,4,No,3G,Major User,,No,No,Month-to-month,Yes,Online Transfer,44.55,17,Yes
6343,Male,18-30,No,38,Yes,,,No,,,One year,No,Physical,2000,3,No
1527,Male,30-45,Yes,72,Yes,None,,No,,,Two year,No,Auto-payment,21,7,No
5640,Male,18-30,No,1,Yes,4G,Sometimes,No,No,No,Month-to-month,No,Online Transfer,79.6,22,Yes
1733,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,19.05,11,No
4929,Male,45-60,No,63,Yes,3G,Major User,No,Yes,Yes,One year,Yes,Auto-payment,84,3,No
4719,Male,18-30,No,36,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,84.9,15,Yes
1955,Female,30-45,Yes,49,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Auto-payment,95.4,15,No
4062,Female,18-30,No,1,Yes,4G,No,No,No,No,Month-to-month,No,Online Transfer,70.5,18,Yes
4434,Female,30-45,No,16,Yes,4G,No,Yes,No,Yes,Month-to-month,No,Online Transfer,90.7,12,No
4448,Female,>60,No,30,Yes,,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,99.7,26,Yes
3600,Male,45-60,Yes,51,Yes,4G,No,Yes,No,Yes,Month-to-month,Yes,Online Transfer,84.2,22,Yes
581,Female,18-30,No,1,Yes,,No,No,No,No,Month-to-month,No,Physical,75.3,28,Yes
6724,Female,>60,No,64,Yes,3G,Sometimes,No,Yes,No,Two year,Yes,Auto-payment,70.2,16,Yes
5948,Male,30-45,No,70,Yes,4G,No,No,Yes,No,Two year,No,Auto-payment,84.6,12,No
613,Female,>60,No,44,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Auto-payment,109.8,9,No
3224,Female,18-30,No,7,Yes,3G,Major User,Yes,Yes,No,Month-to-month,Yes,Online Transfer,74.65,21,Yes
236,Female,18-30,No,10,No,3G,No,,Yes,No,Two year,Yes,Physical,29.6,4,No
3615,Male,45-60,Yes,26,Yes,4G,Major User,Yes,No,Yes,Month-to-month,No,Online Transfer,105.75,18,Yes
5251,Female,>60,No,5,Yes,4G,No,No,No,No,Month-to-month,Yes,Physical,69.05,25,Yes
358,Male,45-60,No,27,No,3G,No,,No,No,Month-to-month,No,Auto-payment,30.75,23,Yes
4737,Female,30-45,No,72,Yes,,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,115.5,999,No
4293,Female,18-30,No,14,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Physical,89.8,20,Yes
2694,Male,30-45,Yes,8,Yes,,,No,,,Month-to-month,No,Auto-payment,19.65,19,No
4069,Male,30-45,Yes,68,Yes,4G,Major User,No,Yes,No,Two year,Yes,Online Transfer,99.55,7,No
2596,Female,30-45,Yes,21,Yes,3G,Sometimes,No,No,No,One year,Yes,Auto-payment,58.85,11,No
2849,Female,18-30,No,12,Yes,,,No,,,Month-to-month,No,Physical,20.3,19,No
2999,Male,30-45,Yes,19,Yes,None,,No,,,Month-to-month,No,Physical,20.6,9,No
3359,Male,18-30,No,21,Yes,None,,No,,,Month-to-month,Yes,Physical,19.95,17,No
6310,Female,18-30,No,60,No,3G,Sometimes,,No,Yes,One year,Yes,Online Transfer,44.45,13,No
4812,Female,18-30,No,9,Yes,3G,Sometimes,No,Yes,No,Month-to-month,No,Physical,66.25,27,Yes
2348,Male,30-45,Yes,61,No,3G,No,,No,Yes,Month-to-month,No,Auto-payment,33.6,15,No
7027,Male,18-30,No,13,Yes,3G,Major User,No,Yes,No,Month-to-month,No,Physical,73.35,2,No
4541,Female,>60,No,1,Yes,3G,No,Yes,No,No,Month-to-month,No,Physical,50.55,17,Yes
6911,Female,30-45,Yes,57,Yes,None,,No,,,Two year,Yes,Auto-payment,20.1,18,No
3994,Female,45-60,No,54,Yes,4G,Major User,Yes,No,No,One year,Yes,Auto-payment,101.5,16,Yes
6412,Female,30-45,Yes,72,Yes,,Major User,No,Yes,Yes,Two year,Yes,Auto-payment,108.3,7,No
5388,Male,30-45,Yes,1,Yes,None,,No,,,Month-to-month,No,Physical,19.9,25,Yes
2343,Female,30-45,No,3,Yes,3G,No,No,No,No,Month-to-month,Yes,Physical,46.1,17,No
5450,Male,18-30,No,1,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Physical,84.65,18,Yes
6005,Male,>60,No,60,Yes,3G,Sometimes,Yes,No,No,One year,Yes,Online Transfer,71.75,15,No
6221,Male,18-30,No,26,Yes,None,,No,,,One year,Yes,Auto-payment,19.6,13,No
7041,Male,45-60,No,4,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Physical,74.4,16,Yes
6159,Female,18-30,Yes,2,Yes,None,,No,,,One year,No,Auto-payment,20.5,4,No
5498,Female,45-60,No,1,Yes,3G,No,No,No,No,Month-to-month,No,Online Transfer,46,20,Yes
820,Female,30-45,No,61,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Online Transfer,106.35,3,No
4441,Male,30-45,No,42,Yes,None,,No,,,Two year,No,Online Transfer,20.25,12,No
860,Male,18-30,No,26,Yes,None,,No,,,One year,No,Auto-payment,19.8,5,No
638,Male,45-60,Yes,56,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Auto-payment,104.55,16,Yes
5984,Male,30-45,No,14,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,85.15,29,Yes
1138,Male,30-45,Yes,11,Yes,3G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,65.15,999,No
2398,Female,30-45,Yes,2,No,3G,No,,No,No,Month-to-month,Yes,Physical,30.25,999,No
6176,Male,18-30,No,43,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,77.85,17,Yes
2035,Female,18-30,Yes,43,Yes,3G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,63.95,16,No
6868,Male,18-30,No,13,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Online Transfer,91.1,28,Yes
6009,Male,45-60,No,53,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,103.85,22,Yes
5205,Female,18-30,No,37,Yes,4G,No,Yes,No,Yes,Month-to-month,No,Auto-payment,91.2,14,No
837,Male,18-30,No,1,Yes,3G,No,No,No,No,Month-to-month,No,Physical,44.4,19,Yes
1564,Male,>60,No,10,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,95.35,27,Yes
4389,Male,18-30,No,30,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Auto-payment,100.4,15,No
4381,Female,>60,No,49,Yes,,Sometimes,Yes,No,Yes,Month-to-month,Yes,Auto-payment,90.85,27,Yes
6552,Female,>60,No,2,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Auto-payment,79.75,22,Yes
1428,Male,18-30,No,1,Yes,3G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,50.45,15,Yes
4837,Female,30-45,Yes,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,69.8,29,Yes
2036,Male,45-60,No,1,Yes,,No,Yes,No,No,Month-to-month,No,Online Transfer,74.3,7,No
997,Female,>60,No,4,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,94.3,22,Yes
38,Male,18-30,No,34,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,106.35,23,Yes
6043,Male,18-30,No,3,No,3G,Sometimes,,No,Yes,Month-to-month,Yes,Physical,40.15,22,Yes
2414,Female,30-45,No,25,Yes,None,,No,,,One year,Yes,Auto-payment,20.2,16,No
3929,Male,30-45,Yes,50,Yes,3G,No,No,No,No,One year,Yes,Auto-payment,44.8,10,No
4182,Female,>60,No,29,Yes,4G,Major User,Yes,Yes,No,Month-to-month,No,Online Transfer,98.65,19,Yes
5064,Male,18-30,No,2,No,3G,No,,Yes,Yes,Month-to-month,Yes,Auto-payment,40.4,20,Yes
1525,Female,30-45,Yes,7,Yes,None,,No,,,Month-to-month,No,Physical,20.65,5,No
3881,Male,30-45,No,71,Yes,3G,No,Yes,Yes,No,Two year,No,Auto-payment,65.15,13,No
43,Female,18-30,No,63,Yes,3G,Sometimes,Yes,Yes,Yes,Two year,Yes,Auto-payment,79.85,18,No
7034,Female,18-30,No,10000,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,Yes,Auto-payment,102.95,20,Yes
2635,Male,18-30,No,63,Yes,None,,Yes,,,Two year,No,Physical,25.25,16,No
2446,Female,18-30,No,10000,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,2000,22,Yes
2796,Female,30-45,No,55,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,89.8,12,No
1060,Male,30-45,Yes,26,Yes,None,,No,,,One year,Yes,Auto-payment,20.05,12,No
1594,Female,18-30,Yes,62,Yes,None,,Yes,,,Two year,No,Auto-payment,26,18,No
4963,Male,30-45,No,47,Yes,3G,Major User,No,No,Yes,Two year,No,Online Transfer,73.6,5,No
4773,Male,18-30,No,44,No,,Major User,,No,Yes,One year,Yes,Physical,53.95,16,Yes
735,Male,30-45,Yes,32,No,3G,Major User,,No,Yes,Month-to-month,No,Auto-payment,50.6,14,No
3480,Male,30-45,No,70,Yes,None,,No,,,Two year,No,Auto-payment,19.85,4,No
1317,Female,18-30,No,3,Yes,None,,Yes,,,Month-to-month,No,Physical,24.6,6,No
2291,Female,18-30,No,4,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,85.65,27,Yes
5483,Female,30-45,No,55,Yes,4G,No,Yes,No,Yes,Month-to-month,Yes,Online Transfer,77.75,25,Yes
3872,Male,30-45,Yes,9,Yes,4G,Major User,No,Yes,Yes,Month-to-month,No,Online Transfer,103.1,14,No
1877,Male,18-30,No,72,Yes,3G,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,88.55,10,No
1869,Male,30-45,Yes,72,Yes,None,,Yes,,,Two year,No,Auto-payment,24.1,19,No
3782,Female,18-30,Yes,12,Yes,,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,2000,7,No
5867,Male,45-60,No,44,Yes,None,,No,,,Two year,Yes,Auto-payment,19.35,11,No
3646,Male,18-30,No,39,Yes,,No,No,Yes,Yes,One year,No,Online Transfer,81.9,8,No
3237,Male,30-45,Yes,65,Yes,None,,No,,,Two year,Yes,Auto-payment,19.85,19,No
6351,Male,30-45,Yes,50,Yes,4G,Major User,Yes,Yes,No,Month-to-month,No,Online Transfer,103.7,18,Yes
5248,Female,30-45,No,12,Yes,None,,No,,,Two year,Yes,Online Transfer,20.05,18,No
2752,Male,30-45,Yes,31,No,3G,No,,Yes,No,Month-to-month,No,Auto-payment,35.4,27,Yes
4939,Male,18-30,No,1,Yes,,,No,,,Month-to-month,No,Physical,18.9,4,No
6365,Male,45-60,No,7,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,101.95,23,Yes
1515,Female,18-30,No,41,Yes,3G,Sometimes,Yes,Yes,Yes,One year,Yes,Online Transfer,68.6,19,No
2353,Male,18-30,No,3,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,80.35,7,No
3756,Male,18-30,No,1,No,3G,No,,No,No,Month-to-month,Yes,Physical,24.45,21,Yes
2053,Male,30-45,No,47,Yes,4G,No,Yes,No,Yes,Month-to-month,Yes,Auto-payment,83.35,27,Yes
625,Female,30-45,No,25,Yes,4G,Major User,No,Yes,No,Month-to-month,Yes,Online Transfer,95.15,4,No
6344,Female,45-60,No,38,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Auto-payment,74.95,26,Yes
2148,Male,18-30,Yes,6,Yes,None,,No,,,Month-to-month,No,Physical,19.55,9,No
2180,Male,45-60,No,71,Yes,4G,Sometimes,No,Yes,Yes,Two year,Yes,Auto-payment,95.5,8,No
5918,Male,30-45,Yes,59,Yes,None,,No,,,Two year,No,Physical,19.5,10,No
3108,Female,18-30,Yes,43,Yes,4G,Major User,No,Yes,No,One year,Yes,Auto-payment,106,8,No
5574,Female,18-30,No,41,Yes,None,,No,,,Month-to-month,No,Online Transfer,2000,6,No
1401,Female,>60,No,4,Yes,4G,Major User,No,No,Yes,Month-to-month,Yes,Auto-payment,99.8,17,Yes
6237,Male,18-30,No,1,Yes,4G,No,No,No,No,Month-to-month,No,Online Transfer,69.95,24,Yes
3155,Male,18-30,Yes,29,Yes,None,,No,,,One year,No,Physical,19.85,18,No
2809,Male,>60,No,37,No,3G,No,,No,Yes,Month-to-month,No,Online Transfer,36.65,17,No
2626,Female,30-45,No,60,No,3G,Sometimes,,No,Yes,One year,No,Online Transfer,50.05,14,No
1841,Female,30-45,No,56,Yes,None,,Yes,,,One year,No,Online Transfer,24.3,19,No
2027,Female,30-45,No,24,Yes,None,,No,,,One year,No,Physical,20.15,18,No
2405,Female,30-45,Yes,8,Yes,4G,Major User,No,No,Yes,Month-to-month,Yes,Online Transfer,94.2,20,Yes
6518,Male,18-30,No,1,Yes,,No,No,No,No,Month-to-month,No,Online Transfer,45.3,26,Yes
1704,Male,18-30,Yes,1,Yes,,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,99.75,23,Yes
6811,Male,30-45,No,1,No,3G,Major User,,No,Yes,Month-to-month,Yes,Online Transfer,50.35,26,Yes
1993,Female,30-45,Yes,1,Yes,3G,No,No,No,No,Month-to-month,Yes,Online Transfer,45.7,28,Yes
908,Female,18-30,Yes,8,Yes,None,,No,,,Month-to-month,No,Physical,19.95,12,No
1702,Female,30-45,No,21,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Auto-payment,104.4,21,Yes
3460,Female,30-45,No,48,Yes,4G,Major User,No,Yes,Yes,Month-to-month,Yes,Auto-payment,100.05,2,No
1044,Female,18-30,No,8,Yes,3G,No,No,Yes,No,One year,No,Auto-payment,54.25,13,No
5378,Female,30-45,Yes,58,Yes,3G,Sometimes,Yes,Yes,Yes,Two year,No,Physical,75.8,3,No
5073,Female,18-30,Yes,22,No,3G,Major User,,No,Yes,One year,Yes,Auto-payment,49.45,4,No
6081,Male,18-30,No,1,Yes,3G,No,No,No,No,Month-to-month,Yes,Auto-payment,49.8,14,No
657,Male,30-45,No,45,Yes,,Major User,No,No,Yes,One year,No,Auto-payment,78.8,16,No
4179,Male,>60,No,12,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Auto-payment,73.3,6,No
4259,Female,18-30,No,3,Yes,None,,No,,,Month-to-month,Yes,Physical,19.6,21,Yes
141,Female,18-30,No,8,Yes,3G,Sometimes,Yes,Yes,No,Month-to-month,No,Online Transfer,71.15,25,Yes
1571,Male,18-30,Yes,1,Yes,None,,No,,,Month-to-month,No,Physical,20.05,12,No
6325,Female,30-45,Yes,17,Yes,,Sometimes,No,Yes,No,Month-to-month,No,Online Transfer,91.85,17,Yes
6632,Female,30-45,No,34,Yes,3G,No,Yes,Yes,No,Month-to-month,No,Online Transfer,62.65,18,Yes
4827,Female,18-30,Yes,16,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,81,19,Yes
4076,Male,30-45,No,70,Yes,4G,Sometimes,Yes,No,Yes,Two year,Yes,Auto-payment,99.35,12,No
3785,Male,45-60,No,10,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,Yes,Online Transfer,89.8,15,Yes
6933,Male,18-30,No,1,Yes,,No,No,No,No,Month-to-month,Yes,Online Transfer,69.6,27,Yes
4235,Female,45-60,No,56,Yes,,No,Yes,Yes,Yes,One year,No,Online Transfer,95.65,5,No
5210,Male,30-45,No,53,No,,Major User,,Yes,Yes,One year,Yes,Online Transfer,60.45,29,Yes
5109,Male,30-45,Yes,66,Yes,3G,No,No,Yes,Yes,Two year,No,Physical,65.85,11,No
364,Male,18-30,No,18,Yes,4G,No,No,Yes,No,Month-to-month,Yes,Auto-payment,75.9,9,No
3024,Male,18-30,Yes,9,Yes,None,,No,,,Month-to-month,No,Physical,20.4,8,No
2345,Female,18-30,Yes,4,Yes,None,,No,,,Month-to-month,Yes,Auto-payment,20.05,12,No
5068,Female,30-45,No,71,Yes,None,,No,,,Two year,Yes,Auto-payment,20.9,12,No
2961,Male,18-30,No,12,Yes,3G,No,No,Yes,No,Month-to-month,Yes,Physical,53.75,7,No
1225,Female,30-45,No,16,No,,Major User,,Yes,No,Month-to-month,Yes,Online Transfer,49.95,16,Yes
6492,Male,30-45,No,24,Yes,None,,No,,,Two year,No,Physical,19.75,5,No
3841,Male,45-60,No,36,Yes,,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,96.5,24,Yes
5664,Female,>60,No,10,Yes,4G,Sometimes,No,No,Yes,Month-to-month,Yes,Auto-payment,84.6,15,Yes
6290,Female,30-45,No,71,Yes,4G,Major User,Yes,No,No,Two year,Yes,Auto-payment,93.7,23,Yes
6740,Female,>60,No,40,Yes,,No,No,No,No,Month-to-month,Yes,Auto-payment,79.2,19,Yes
6726,Female,>60,No,2,Yes,4G,No,No,No,No,Month-to-month,No,Online Transfer,70.75,16,Yes
1455,Female,30-45,No,36,Yes,4G,Sometimes,Yes,Yes,Yes,Two year,Yes,Auto-payment,106.05,18,No
564,Male,18-30,No,7,Yes,3G,Sometimes,No,Yes,Yes,Month-to-month,No,Auto-payment,64.3,17,No
5931,Male,45-60,No,13,Yes,4G,Major User,No,No,Yes,Month-to-month,Yes,Online Transfer,98,25,Yes
4245,Male,30-45,Yes,63,Yes,None,,No,,,Two year,No,Physical,19.7,13,No
1378,Female,30-45,Yes,58,Yes,3G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,66.8,11,No
1454,Male,30-45,Yes,29,Yes,None,,No,,,Month-to-month,Yes,Physical,20.65,19,No
5172,Male,18-30,No,54,Yes,None,,No,,,Two year,No,Physical,20,14,No
1085,Female,>60,No,13,Yes,4G,No,No,No,Yes,Month-to-month,Yes,Online Transfer,74.3,16,Yes
113,Female,45-60,No,37,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,76.5,23,Yes
2860,Male,>60,No,67,Yes,,Major User,Yes,No,Yes,Month-to-month,Yes,Auto-payment,101.4,6,No
2639,Male,18-30,No,22,Yes,3G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,54.45,20,Yes
4115,Male,30-45,No,53,Yes,3G,Sometimes,Yes,Yes,Yes,One year,No,Auto-payment,77.4,15,No
4733,Male,30-45,No,12,Yes,4G,No,No,No,Yes,Month-to-month,Yes,Online Transfer,84.6,5,No
2329,Female,18-30,No,57,Yes,4G,Sometimes,Yes,Yes,No,One year,No,Online Transfer,94.7,12,No
2703,Female,18-30,No,1,Yes,3G,No,Yes,No,No,Month-to-month,Yes,Physical,50.1,22,Yes
423,Male,30-45,Yes,44,Yes,None,,Yes,,,One year,No,Physical,25.7,14,No
3136,Female,18-30,No,17,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,70,22,Yes
4638,Female,18-30,No,2,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,75.55,18,Yes
3325,Male,18-30,No,4,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,85.65,16,Yes
5706,Female,18-30,No,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,75.7,25,Yes
5034,Female,45-60,Yes,48,No,3G,No,,No,No,One year,No,Auto-payment,29.9,999,No
4160,Male,18-30,No,26,Yes,3G,Major User,No,Yes,No,One year,No,Auto-payment,75,9,No
1097,Male,30-45,Yes,25,Yes,4G,Major User,No,No,No,One year,Yes,Online Transfer,90.4,26,Yes
1456,Female,30-45,No,16,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,100,17,Yes
834,Female,>60,No,4,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,78.85,21,Yes
4573,Male,30-45,Yes,72,Yes,None,,No,,,Two year,No,Online Transfer,20.55,9,No
3513,Male,30-45,Yes,11,Yes,None,,No,,,Month-to-month,No,Auto-payment,20.95,3,No
1599,Female,30-45,Yes,70,Yes,3G,Major User,No,Yes,Yes,Two year,Yes,Auto-payment,80.4,11,No
296,Female,30-45,Yes,71,Yes,4G,No,No,No,Yes,Two year,No,Online Transfer,76.05,18,No
6677,Female,18-30,No,13,No,3G,No,,No,No,Month-to-month,No,Online Transfer,29.15,17,No
1253,Female,18-30,No,7,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,79.3,27,Yes
4355,Female,30-45,No,6,Yes,3G,No,Yes,No,No,Month-to-month,No,Online Transfer,50.35,5,No
3288,Female,30-45,Yes,13,Yes,None,,No,,,Two year,No,Physical,20.85,14,No
5351,Female,18-30,No,12,Yes,4G,Major User,No,No,Yes,One year,No,Physical,95.5,20,Yes
5702,Male,45-60,Yes,71,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Auto-payment,105.1,17,Yes
2751,Female,30-45,Yes,19,No,3G,No,,No,No,Month-to-month,Yes,Physical,24.85,13,No
2080,Male,45-60,No,72,Yes,3G,Major User,Yes,No,Yes,Two year,Yes,Auto-payment,84.1,5,No
